ID,Customer_ID,Month,Name,Age,SSN,Job,Marital,Education,Default,Balance,Housing,Loan,Contact,Day,Duration,Campaign,Pdays,Previous,Poutcome,Loan_Approval
1265.0,36596.0,aug,Jaime Lloyd,23.0,549-60-7753,blue-collar,married,tertiary,no,16367.0,no,no,cellular,29.0,69.0,8.0,110.0,3.0,failure,yes
1266.0,35370.0,apr,Anna Johnson,55.0,,technician,married,secondary,yes,8147.0,yes,yes,,5.0,483.0,1.0,271.0,3.0,failure,yes
1267.0,15931.0,sep,Ashley Padilla,53.0,333-94-3639,technician,single,secondary,no,15948.0,yes,no,,14.0,142.0,3.0,175.0,6.0,success,no
1268.0,46932.0,may,Charles Dorsey,55.0,350-39-2151,unemployed,married,secondary,no,19384.0,yes,no,cellular,21.0,384.0,8.0,306.0,4.0,failure,yes
1269.0,,dec,Laurie Prince,41.0,037-30-5350,services,single,unknown,no,5452.0,no,no,cellular,20.0,266.0,2.0,374.0,0.0,failure,no
1270.0,87175.0,jan,Tracy Martinez,39.0,605-67-2458,technician,single,primary,no,273315.0,no,no,unknown,28.0,2128.0,153.0,2820.0,1.0,failure,no
1271.0,11139.0,aug,Jacob Obrien,27.0,743-86-5327,self-employed,married,primary,yes,11577.0,yes,yes,cellular,15.0,352.0,9.0,393.0,9.0,success,yes
1272.0,77296.0,may,Michael Parker,81.0,379-84-5719,blue-collar,single,tertiary,,16242.0,yes,,cellular,7.0,379.0,7.0,78.0,2.0,success,no
1273.0,69852.0,jul,Jeffrey Tyler,54.0,471-85-7384,technician,married,tertiary,no,19633.0,no,yes,cellular,12.0,481.0,6.0,153.0,9.0,unknown,yes
1274.0,60564.0,sep,Shane Williams,40.0,842-03-3870,technician,married,tertiary,,,yes,yes,telephone,13.0,193.0,3.0,398.0,8.0,failure,yes
1275.0,66534.0,dec,Roger Taylor,29.0,660-97-1065,services,married,secondary,yes,-118.0,no,yes,cellular,30.0,105.0,6.0,113.0,9.0,failure,no
1276.0,57059.0,jan,William Davis,73.0,895-73-1110,blue-collar,divorced,secondary,no,1084.0,yes,yes,cellular,13.0,119.0,3.0,288.0,2.0,success,yes
1277.0,43716.0,may,Michelle Johnson,25.0,883-31-8643,blue-collar,single,tertiary,no,6953.0,yes,no,unknown,20.0,471.0,7.0,333.0,8.0,success,no
1278.0,88340.0,feb,Kenneth Evans,19.0,093-28-9094,blue-collar,married,tertiary,no,12543.0,yes,yes,telephone,18.0,366.0,5.0,74.0,8.0,failure,yes
1279.0,22658.0,feb,Mary Kelly,44.0,071-12-6668,,married,unknown,no,9149.0,no,yes,telephone,16.0,466.0,6.0,204.0,8.0,success,no
1280.0,14783.0,mar,Kelly Smith,69.0,402-51-7565,management,married,secondary,yes,12519.0,no,no,cellular,12.0,116.0,6.0,197.0,8.0,failure,yes
1281.0,54546.0,nov,Jennifer Rodriguez,50.0,700-67-2235,management,married,tertiary,yes,-509.0,no,yes,telephone,13.0,492.0,6.0,43.0,2.0,success,yes
1282.0,49262.0,oct,Gail Wood,49.0,114-07-7114,technician,divorced,tertiary,yes,2024.0,no,no,cellular,17.0,355.0,5.0,151.0,1.0,success,no
1283.0,73932.0,mar,Henry Crawford,47.0,079-15-5436,blue-collar,single,primary,no,16316.0,no,no,cellular,27.0,417.0,2.0,85.0,6.0,unknown,yes
1284.0,12284.0,mar,Brenda Rivera,62.0,826-59-8213,technician,single,primary,yes,18918.0,no,no,,21.0,305.0,8.0,254.0,1.0,success,no
1285.0,20440.0,mar,Theodore Andrews,69.0,679-98-8789,retired,single,tertiary,,6783.0,no,yes,cellular,29.0,237.0,4.0,221.0,5.0,success,no
1286.0,,feb,Lori Smith,,592-24-0331,blue-collar,divorced,secondary,yes,3016.0,no,no,,23.0,68.0,3.0,398.0,6.0,failure,yes
1287.0,25206.0,nov,Michele Miller,55.0,789-34-8734,management,married,secondary,no,1004.0,no,yes,cellular,31.0,375.0,2.0,206.0,8.0,success,no
1288.0,,feb,Jennifer Martin,64.0,592-15-4035,blue-collar,divorced,secondary,yes,10836.0,yes,no,cellular,15.0,362.0,2.0,475.0,7.0,failure,no
1289.0,88109.0,aug,Christine Ryan,46.0,778-94-4424,technician,married,secondary,yes,13856.0,no,yes,,21.0,182.0,4.0,410.0,9.0,failure,no
1290.0,95008.0,mar,Sarah Le,42.0,291-16-2247,blue-collar,married,tertiary,yes,14252.0,yes,yes,cellular,18.0,472.0,1.0,452.0,4.0,success,yes
1291.0,95999.0,mar,Shannon Garcia,61.0,859-56-6810,technician,single,primary,no,,no,yes,cellular,17.0,199.0,8.0,210.0,7.0,success,no
1292.0,65889.0,,Mrs. Stephanie Bishop,84.0,,blue-collar,single,unknown,no,254520.0,yes,yes,cellular,9.0,3836.0,68.0,,9.0,failure,no
1293.0,88174.0,jul,Shawn Murphy,67.0,,blue-collar,single,tertiary,no,301.0,yes,yes,cellular,13.0,481.0,2.0,184.0,4.0,success,yes
1294.0,18534.0,oct,Aaron Davidson,49.0,,blue-collar,single,unknown,no,12741.0,,yes,cellular,8.0,169.0,1.0,291.0,6.0,failure,yes
1295.0,50641.0,jan,Tracy West,57.0,260-53-8270,services,married,primary,yes,5013.0,no,no,cellular,24.0,484.0,1.0,388.0,9.0,success,no
1296.0,61015.0,sep,Danielle Lambert,46.0,495-36-6716,retired,married,secondary,no,10580.0,no,no,telephone,6.0,65.0,1.0,179.0,7.0,failure,no
1297.0,55738.0,aug,Karen Fisher,23.0,891-85-7545,retired,married,secondary,yes,7599.0,yes,no,cellular,2.0,100.0,9.0,178.0,0.0,failure,no
1298.0,57893.0,jan,Daniel Nelson,73.0,852-26-5716,retired,married,secondary,yes,-258.0,no,yes,cellular,30.0,447.0,7.0,482.0,8.0,success,no
1299.0,69734.0,nov,David Marshall,41.0,303-24-8835,management,divorced,tertiary,,687.0,yes,yes,unknown,3.0,392.0,4.0,107.0,6.0,failure,no
1300.0,53063.0,jan,Traci Wise,45.0,254-16-6322,services,married,tertiary,yes,15567.0,no,no,cellular,22.0,105.0,6.0,490.0,9.0,success,yes
1301.0,33655.0,oct,Nathaniel Martin,30.0,010-45-4380,admin.,married,secondary,no,16065.0,yes,yes,telephone,23.0,295.0,1.0,386.0,8.0,failure,no
1302.0,49012.0,may,Nathan Cannon,56.0,072-60-2072,technician,single,primary,no,,no,yes,cellular,12.0,457.0,7.0,292.0,4.0,failure,yes
1303.0,75927.0,dec,Andrew Mcintyre,58.0,135-86-6069,entrepreneur,married,unknown,yes,-858.0,yes,no,cellular,8.0,349.0,7.0,162.0,1.0,success,yes
1304.0,12521.0,aug,Antonio Monroe,37.0,506-96-4206,services,married,secondary,yes,12505.0,yes,yes,cellular,16.0,496.0,2.0,477.0,3.0,success,no
1305.0,75031.0,oct,Thomas Evans,45.0,693-80-1918,management,divorced,unknown,no,7760.0,yes,no,cellular,3.0,284.0,2.0,43.0,8.0,success,no
1306.0,31196.0,oct,Arthur Smith,72.0,871-22-3073,blue-collar,married,primary,no,-859.0,yes,no,telephone,27.0,297.0,1.0,62.0,1.0,failure,no
1307.0,20718.0,oct,Dana Burnett,30.0,352-28-7660,technician,married,secondary,yes,3947.0,no,yes,unknown,16.0,483.0,6.0,160.0,5.0,success,no
1308.0,87432.0,apr,Pamela Perry,65.0,784-19-2184,services,divorced,tertiary,yes,775.0,yes,no,,31.0,297.0,3.0,258.0,1.0,failure,yes
1309.0,43322.0,,Brandon Mcclure,29.0,103-29-8592,blue-collar,single,primary,yes,5704.0,no,yes,cellular,25.0,407.0,8.0,457.0,6.0,success,no
1310.0,,jul,Alejandro Collins,60.0,613-93-9546,retired,married,primary,no,13519.0,no,no,unknown,13.0,442.0,1.0,377.0,2.0,success,yes
1311.0,,mar,Douglas Smith,84.0,729-97-5995,blue-collar,single,primary,yes,8262.0,yes,no,unknown,24.0,456.0,9.0,1.0,9.0,success,no
1312.0,60277.0,jul,Adam Mcdowell,64.0,146-13-8791,management,single,unknown,yes,2727.0,yes,no,,5.0,336.0,7.0,27.0,2.0,success,no
1313.0,,aug,Daniel Booth,57.0,128-03-2311,blue-collar,single,tertiary,yes,2516.0,yes,no,cellular,12.0,232.0,8.0,45.0,7.0,success,no
1314.0,95503.0,aug,David Davis,69.0,460-89-6417,blue-collar,married,tertiary,no,4895.0,no,yes,unknown,19.0,158.0,9.0,214.0,8.0,success,no
1315.0,40580.0,jan,Brian Kerr,54.0,358-91-2589,,single,tertiary,yes,2399.0,no,yes,unknown,28.0,407.0,1.0,170.0,1.0,success,no
,28093.0,jun,Richard White,23.0,796-62-4757,management,married,tertiary,yes,-246.0,yes,yes,cellular,28.0,294.0,2.0,312.0,0.0,unknown,no
1317.0,18265.0,mar,Laurie Kim,78.0,450-46-5755,technician,married,primary,,19138.0,no,yes,cellular,12.0,76.0,2.0,198.0,4.0,unknown,no
1318.0,13906.0,jan,Paul Schmidt,,013-23-9801,admin.,married,secondary,no,18756.0,yes,yes,cellular,30.0,77.0,6.0,486.0,9.0,failure,no
1319.0,62648.0,jun,Joshua Moreno,66.0,724-92-9268,services,divorced,tertiary,no,-710.0,yes,yes,cellular,13.0,74.0,3.0,401.0,8.0,,no
1320.0,46900.0,jun,Robert Kemp,56.0,715-30-0014,technician,single,primary,no,,yes,no,unknown,31.0,265.0,2.0,208.0,4.0,success,yes
1321.0,51967.0,sep,Sarah Johnson,68.0,819-70-8878,self-employed,married,tertiary,no,11986.0,no,,cellular,12.0,395.0,5.0,215.0,4.0,,no
1322.0,92268.0,feb,Christopher Williams,21.0,806-32-5014,blue-collar,,unknown,no,-1120.0,yes,no,cellular,12.0,192.0,1.0,326.0,9.0,failure,no
1323.0,76934.0,jul,Mary Garner,21.0,799-73-0469,services,,secondary,no,8726.0,no,yes,telephone,17.0,386.0,1.0,235.0,5.0,unknown,yes
1324.0,93055.0,apr,Corey Torres,77.0,404-23-5623,management,single,tertiary,yes,2269.0,yes,yes,cellular,27.0,365.0,2.0,437.0,4.0,success,no
1325.0,37332.0,jan,Johnny Reyes,75.0,626-32-3704,management,divorced,secondary,no,10958.0,yes,yes,,20.0,496.0,9.0,166.0,6.0,unknown,no
1326.0,18405.0,apr,Tyler Valdez,81.0,733-58-2635,technician,single,primary,yes,19669.0,yes,yes,telephone,5.0,125.0,9.0,405.0,0.0,unknown,no
1327.0,56097.0,mar,Alejandra Alexander,69.0,779-34-3433,management,married,secondary,no,756.0,no,no,unknown,21.0,260.0,5.0,247.0,7.0,failure,yes
1328.0,35716.0,jun,Julie Harris,51.0,681-65-0578,,married,secondary,yes,,no,no,cellular,30.0,95.0,7.0,150.0,6.0,failure,no
1329.0,35213.0,oct,Stephanie Fuller,45.0,874-67-2600,management,married,secondary,yes,3716.0,no,yes,cellular,11.0,56.0,7.0,247.0,8.0,failure,yes
1330.0,49483.0,aug,John Hawkins,61.0,190-50-0234,management,single,primary,,1235.0,yes,no,unknown,31.0,413.0,9.0,447.0,9.0,unknown,no
,73866.0,jul,Kathleen Rodriguez,40.0,308-95-1131,management,married,tertiary,yes,1200.0,no,,unknown,25.0,251.0,4.0,490.0,4.0,failure,no
1332.0,28927.0,aug,David Miller,43.0,089-35-0532,blue-collar,single,secondary,yes,9366.0,yes,no,telephone,29.0,74.0,7.0,117.0,7.0,success,no
1333.0,95920.0,sep,Kelly Martinez,35.0,413-51-8095,services,single,primary,yes,8074.0,no,yes,cellular,13.0,136.0,5.0,,6.0,success,yes
1334.0,49752.0,sep,Theresa Rivas,56.0,124-51-4698,blue-collar,single,secondary,no,8497.0,yes,no,unknown,14.0,244.0,2.0,157.0,5.0,failure,yes
1335.0,16405.0,sep,Diane Washington,25.0,,blue-collar,single,secondary,no,17444.0,yes,no,telephone,10.0,297.0,1.0,246.0,2.0,failure,yes
1336.0,43249.0,feb,Mason Dixon,73.0,594-24-2541,blue-collar,single,tertiary,no,596.0,yes,yes,unknown,13.0,349.0,7.0,330.0,3.0,failure,no
1337.0,56377.0,mar,Kenneth Schultz,31.0,469-72-4092,unknown,married,tertiary,no,280815.0,no,yes,cellular,4.0,,102.0,2304.0,2.0,failure,no
1338.0,36195.0,apr,Katherine Ashley,69.0,882-53-5177,unknown,single,tertiary,no,4426.0,yes,no,cellular,9.0,344.0,,,4.0,success,yes
,30622.0,feb,James Delgado,45.0,070-28-9644,retired,married,unknown,yes,7015.0,no,no,telephone,18.0,291.0,3.0,109.0,1.0,failure,no
1340.0,71933.0,sep,Dr. Christine Mahoney,70.0,889-83-4817,services,married,tertiary,no,10353.0,no,no,cellular,8.0,112.0,1.0,146.0,8.0,failure,no
1341.0,92918.0,dec,April Fisher,40.0,563-16-2446,admin.,single,primary,no,-1142.0,yes,no,cellular,8.0,377.0,6.0,374.0,5.0,failure,yes
1342.0,94585.0,sep,James Green,56.0,364-29-8451,student,single,tertiary,,13226.0,no,yes,cellular,29.0,164.0,6.0,,3.0,success,no
1343.0,81557.0,jun,Amanda Cardenas,62.0,537-95-5523,blue-collar,married,primary,yes,-2936.0,yes,no,telephone,1.0,123.0,3.0,492.0,2.0,failure,no
1344.0,67839.0,jul,Erin Mcintosh,29.0,244-19-6305,blue-collar,single,tertiary,yes,13806.0,yes,yes,cellular,21.0,367.0,3.0,145.0,7.0,success,no
1345.0,12197.0,nov,Jennifer Carter,44.0,825-71-9973,entrepreneur,single,tertiary,yes,5173.0,no,yes,cellular,31.0,187.0,1.0,197.0,4.0,success,yes
1346.0,18899.0,may,Michael Campbell,41.0,866-28-5143,student,single,secondary,yes,2922.0,no,no,cellular,12.0,114.0,2.0,241.0,4.0,success,yes
1347.0,,jul,Jay Nunez,26.0,242-75-0315,entrepreneur,married,unknown,no,539.0,no,yes,telephone,27.0,395.0,3.0,430.0,8.0,success,no
1348.0,60962.0,apr,Brad Fisher,,262-65-8097,retired,married,tertiary,no,16116.0,yes,no,cellular,5.0,102.0,4.0,278.0,5.0,success,yes
1349.0,38413.0,sep,Jerome Reyes,45.0,221-83-3692,retired,married,secondary,yes,2478.0,no,yes,telephone,27.0,142.0,8.0,362.0,6.0,failure,no
1350.0,97594.0,feb,Austin Hodges,57.0,485-58-0432,services,single,unknown,yes,5928.0,no,no,cellular,12.0,369.0,1.0,149.0,3.0,failure,no
1351.0,23631.0,sep,Rachael Gutierrez,62.0,014-56-3275,technician,married,primary,no,17548.0,no,yes,,25.0,302.0,6.0,99.0,6.0,success,no
1352.0,94909.0,oct,Beth Hernandez,59.0,046-82-1906,services,married,secondary,yes,-3039.0,no,yes,telephone,14.0,456.0,5.0,113.0,1.0,success,yes
1353.0,37255.0,jun,Vincent Turner,74.0,048-20-7727,services,married,primary,yes,8189.0,no,no,,21.0,244.0,4.0,337.0,2.0,unknown,
1354.0,38812.0,mar,Dominique Bradley,40.0,689-12-3434,admin.,married,tertiary,yes,1482.0,no,yes,unknown,7.0,437.0,4.0,424.0,1.0,failure,yes
1355.0,73087.0,feb,Stacy Martin,26.0,551-46-4800,blue-collar,single,tertiary,yes,6835.0,no,no,cellular,6.0,192.0,8.0,90.0,4.0,unknown,no
1356.0,24243.0,feb,Jennifer Young,50.0,086-29-4792,technician,married,unknown,no,10937.0,no,yes,unknown,20.0,433.0,5.0,346.0,2.0,success,no
1357.0,46792.0,jun,Ruth Munoz,42.0,495-13-2749,technician,single,secondary,yes,3476.0,yes,no,unknown,21.0,182.0,7.0,376.0,2.0,success,no
1358.0,23609.0,dec,Anthony Mejia,19.0,333-92-4613,unknown,married,secondary,yes,5644.0,yes,no,cellular,8.0,136.0,4.0,70.0,3.0,success,no
1359.0,71230.0,apr,Debra Sherman,57.0,721-26-7762,blue-collar,married,secondary,no,-2652.0,yes,yes,telephone,18.0,491.0,2.0,46.0,7.0,success,no
1360.0,20854.0,jun,Paul Moore,53.0,002-37-8861,blue-collar,single,tertiary,no,12585.0,no,no,,28.0,175.0,1.0,56.0,0.0,,yes
1361.0,14825.0,apr,Carlos Richardson,69.0,758-38-1417,blue-collar,single,tertiary,no,12802.0,yes,yes,telephone,7.0,380.0,1.0,435.0,7.0,success,yes
1362.0,55508.0,aug,Natalie Cruz,20.0,891-33-9764,services,married,unknown,yes,19854.0,yes,yes,cellular,18.0,460.0,9.0,131.0,0.0,success,yes
1363.0,73084.0,sep,Derek Flores,77.0,744-35-5855,blue-collar,married,primary,no,17716.0,yes,no,cellular,18.0,399.0,5.0,,3.0,success,yes
1364.0,38873.0,apr,Chad Landry,67.0,174-44-7259,student,single,tertiary,no,2909.0,yes,yes,cellular,13.0,148.0,6.0,88.0,1.0,unknown,yes
1365.0,45963.0,oct,Jessica Campbell,58.0,196-44-1617,blue-collar,divorced,secondary,no,2121.0,yes,yes,unknown,10.0,138.0,7.0,343.0,9.0,failure,no
1366.0,83432.0,feb,Lauren Miller,57.0,364-94-6692,technician,married,secondary,yes,5011.0,no,yes,telephone,16.0,366.0,3.0,257.0,5.0,failure,no
1367.0,79220.0,jan,Peter Olson,20.0,099-36-3938,blue-collar,married,unknown,no,8876.0,yes,yes,cellular,14.0,199.0,9.0,366.0,3.0,failure,yes
1368.0,64089.0,dec,Bonnie Hanson,74.0,539-02-6802,services,married,tertiary,no,8830.0,yes,yes,cellular,16.0,391.0,6.0,229.0,5.0,success,yes
1369.0,51038.0,jul,Hailey Camacho,69.0,178-18-9856,management,married,tertiary,yes,-1710.0,yes,yes,telephone,2.0,276.0,3.0,54.0,0.0,success,yes
1370.0,82383.0,aug,Adam Miles,27.0,359-73-8665,services,divorced,primary,yes,17416.0,no,yes,cellular,14.0,287.0,7.0,251.0,3.0,failure,yes
1371.0,64454.0,may,Kevin Clark,30.0,354-58-8814,admin.,single,secondary,yes,,no,no,cellular,18.0,283.0,6.0,449.0,5.0,failure,yes
1372.0,12669.0,dec,Sara Martin,87.0,812-57-1496,services,single,secondary,yes,17005.0,yes,no,cellular,16.0,58.0,3.0,205.0,1.0,success,yes
1373.0,79322.0,jul,Jessica Ramos,49.0,555-52-1690,technician,single,secondary,yes,18755.0,no,no,unknown,3.0,,5.0,351.0,2.0,failure,no
1374.0,57660.0,jan,Stephanie Wilkins,83.0,248-50-8154,admin.,married,tertiary,yes,649.0,no,yes,unknown,3.0,236.0,4.0,325.0,5.0,success,yes
1375.0,22793.0,mar,David Compton,19.0,,retired,married,secondary,no,,yes,no,cellular,21.0,388.0,2.0,429.0,8.0,success,no
1376.0,97497.0,sep,Dennis Allen,57.0,499-47-3443,student,single,secondary,no,2067.0,no,yes,telephone,26.0,186.0,4.0,192.0,2.0,success,no
1377.0,42564.0,aug,Zachary Woods,50.0,319-50-8810,blue-collar,married,tertiary,yes,,no,yes,unknown,17.0,331.0,1.0,477.0,3.0,success,yes
1378.0,19868.0,sep,Christopher Todd,48.0,424-92-4887,services,married,tertiary,no,-913.0,no,no,cellular,30.0,202.0,4.0,166.0,8.0,failure,no
1379.0,67061.0,jun,Vincent Jordan,33.0,850-42-4522,technician,married,secondary,no,10324.0,yes,no,cellular,22.0,114.0,3.0,79.0,1.0,success,no
1380.0,31203.0,sep,Michelle Beck,74.0,043-80-3702,blue-collar,married,tertiary,no,11162.0,no,no,unknown,10.0,72.0,4.0,474.0,9.0,success,no
,31271.0,jun,Francisco Ryan,84.0,001-27-0779,blue-collar,married,primary,no,16059.0,yes,yes,telephone,20.0,186.0,4.0,398.0,8.0,success,no
1382.0,49176.0,nov,Ryan Macias,60.0,441-85-2404,unknown,married,secondary,no,19579.0,no,no,cellular,30.0,114.0,9.0,60.0,4.0,success,yes
1383.0,73622.0,may,,19.0,280-66-1498,management,single,tertiary,no,5813.0,yes,yes,cellular,19.0,332.0,6.0,20.0,3.0,success,yes
1384.0,74860.0,dec,Michael Reynolds,87.0,543-15-5341,management,married,primary,no,19201.0,yes,yes,telephone,24.0,291.0,8.0,,2.0,success,yes
1385.0,21481.0,dec,Thomas Raymond,19.0,836-72-6006,blue-collar,married,tertiary,no,16371.0,,yes,cellular,19.0,314.0,6.0,285.0,7.0,success,yes
1386.0,38816.0,mar,Robert Murphy,71.0,158-66-5010,admin.,single,tertiary,yes,16765.0,no,no,cellular,2.0,246.0,7.0,221.0,9.0,success,yes
1387.0,39739.0,oct,Brenda Green,,035-45-9055,services,single,secondary,yes,10929.0,no,no,cellular,3.0,74.0,9.0,59.0,3.0,success,no
1388.0,24968.0,jan,Ralph Harris,70.0,178-77-8720,services,married,secondary,yes,-3287.0,yes,yes,cellular,2.0,85.0,6.0,395.0,3.0,success,yes
1389.0,16695.0,jun,Joel Soto,73.0,355-28-7848,technician,married,tertiary,no,-2722.0,no,yes,unknown,1.0,493.0,1.0,106.0,9.0,failure,yes
1390.0,97907.0,feb,Shannon Lopez,87.0,890-99-4906,management,divorced,secondary,no,18650.0,yes,no,cellular,10.0,131.0,7.0,50.0,9.0,success,yes
1391.0,74410.0,nov,Savannah King,47.0,411-17-6635,unknown,single,secondary,yes,18546.0,yes,no,cellular,27.0,229.0,9.0,105.0,2.0,success,yes
1392.0,73391.0,nov,Timothy Kennedy,78.0,544-33-4316,technician,married,secondary,no,166.0,no,no,,30.0,463.0,3.0,1.0,2.0,success,no
1393.0,46057.0,nov,Michelle Franklin,,239-82-9029,management,married,primary,yes,114300.0,no,no,cellular,15.0,5264.0,153.0,4932.0,2.0,failure,yes
1394.0,96988.0,mar,Leah Oconnor,40.0,785-65-3150,management,single,primary,yes,4568.0,yes,yes,unknown,27.0,465.0,6.0,445.0,5.0,success,no
1395.0,44248.0,may,Michael Trujillo,,474-33-8367,self-employed,divorced,tertiary,no,132870.0,yes,no,unknown,2.0,3178.0,102.0,96.0,9.0,success,yes
1396.0,67875.0,jan,Laura Mcdowell,28.0,106-46-3236,admin.,single,tertiary,no,-626.0,yes,yes,telephone,8.0,339.0,1.0,142.0,5.0,success,no
1397.0,98964.0,mar,Morgan Johnson,25.0,225-60-5448,services,,tertiary,,7636.0,no,yes,cellular,7.0,145.0,6.0,349.0,6.0,success,yes
1398.0,83115.0,jun,Jonathan Quinn,56.0,004-92-2592,services,single,secondary,no,5579.0,yes,yes,unknown,31.0,468.0,9.0,387.0,8.0,failure,no
1399.0,48821.0,feb,Nancy Bean,47.0,270-02-5458,blue-collar,,tertiary,yes,19998.0,yes,no,cellular,5.0,283.0,8.0,129.0,6.0,success,yes
1400.0,86427.0,sep,Maria Moore MD,78.0,128-57-1925,management,single,secondary,no,19432.0,no,yes,cellular,5.0,217.0,7.0,95.0,2.0,failure,no
1401.0,15289.0,,Danielle Richards,78.0,423-53-1459,,married,tertiary,no,11398.0,no,no,unknown,15.0,465.0,9.0,307.0,2.0,success,yes
1402.0,,oct,Joseph Ayala,38.0,,blue-collar,single,primary,yes,5496.0,no,yes,,16.0,451.0,9.0,376.0,7.0,,no
1403.0,32480.0,nov,Mr. Steven Garcia,29.0,,management,single,secondary,no,12274.0,no,,unknown,15.0,249.0,4.0,78.0,8.0,success,no
1404.0,51027.0,may,Gwendolyn Williams,48.0,867-49-3326,unemployed,single,secondary,yes,14550.0,no,yes,cellular,13.0,395.0,5.0,81.0,0.0,success,no
1405.0,55049.0,jul,Brenda Velez,49.0,590-87-6096,blue-collar,married,secondary,yes,7065.0,no,no,cellular,4.0,356.0,1.0,68.0,0.0,failure,yes
1406.0,24505.0,nov,Brian Medina,21.0,187-92-0943,blue-collar,married,secondary,yes,11289.0,no,yes,,31.0,419.0,4.0,267.0,6.0,unknown,no
1407.0,88386.0,,Daniel Peterson,84.0,714-18-1619,blue-collar,single,tertiary,yes,19361.0,no,no,telephone,9.0,398.0,7.0,496.0,9.0,success,no
1408.0,60118.0,dec,Elizabeth Weiss,63.0,565-91-6760,unknown,single,tertiary,no,6953.0,no,yes,unknown,27.0,208.0,4.0,59.0,6.0,success,yes
1409.0,86612.0,jun,,69.0,558-64-3838,blue-collar,,secondary,yes,18376.0,yes,yes,cellular,19.0,175.0,8.0,464.0,5.0,failure,no
1410.0,51340.0,apr,Sharon Chen,51.0,600-56-0672,technician,married,primary,yes,14658.0,yes,no,cellular,2.0,395.0,1.0,470.0,5.0,success,yes
1411.0,26690.0,apr,Robert Forbes,,218-43-9582,,married,secondary,yes,14792.0,no,no,cellular,8.0,176.0,6.0,240.0,6.0,success,yes
1412.0,14035.0,jan,Derrick Williamson,61.0,660-09-1534,services,married,secondary,no,19588.0,yes,yes,unknown,11.0,161.0,7.0,,7.0,failure,yes
1413.0,36833.0,nov,Kathleen Mcdonald,78.0,799-51-2205,blue-collar,married,tertiary,yes,3802.0,no,yes,telephone,26.0,382.0,6.0,388.0,8.0,success,yes
1414.0,31016.0,oct,Kara Alvarez,40.0,683-24-4462,student,single,tertiary,yes,5226.0,yes,no,cellular,27.0,86.0,1.0,83.0,,success,no
,24822.0,jun,Rhonda Mitchell,50.0,457-50-8281,services,divorced,tertiary,no,568.0,no,no,cellular,2.0,324.0,7.0,115.0,4.0,success,no
1416.0,59495.0,jul,Ronald Williams,87.0,497-62-2183,services,married,secondary,yes,63525.0,yes,no,unknown,16.0,6734.0,51.0,5544.0,9.0,success,yes
1417.0,,jan,Brett Mason,24.0,095-20-9821,services,married,secondary,yes,13959.0,yes,no,cellular,27.0,71.0,7.0,398.0,,failure,no
1418.0,61496.0,jan,Gregory Ibarra,28.0,185-23-4002,services,single,primary,no,17311.0,no,no,unknown,28.0,131.0,5.0,309.0,2.0,success,yes
1419.0,55072.0,sep,Hunter Davis,53.0,056-96-3458,unknown,married,secondary,yes,11896.0,no,no,cellular,30.0,471.0,6.0,57.0,1.0,failure,yes
1420.0,99635.0,jan,John Reyes,26.0,543-11-4526,unknown,married,tertiary,yes,16197.0,yes,no,cellular,22.0,441.0,8.0,487.0,3.0,failure,no
1421.0,40289.0,nov,Nicholas Moore,26.0,330-08-4687,management,married,secondary,yes,14504.0,no,yes,cellular,12.0,447.0,6.0,392.0,7.0,success,no
1422.0,13058.0,mar,Mr. Lawrence Davis,25.0,,services,single,secondary,yes,10102.0,no,no,cellular,8.0,106.0,,180.0,6.0,failure,no
1423.0,85602.0,,James Cervantes,72.0,073-43-5523,blue-collar,single,tertiary,no,19494.0,no,no,unknown,28.0,99.0,9.0,168.0,1.0,success,yes
1424.0,77125.0,apr,Patty Bennett,58.0,091-20-8496,management,married,tertiary,no,9518.0,no,no,cellular,2.0,316.0,1.0,457.0,9.0,,yes
1425.0,82777.0,jul,Jill James,,,admin.,single,tertiary,yes,226500.0,no,yes,cellular,27.0,1498.0,17.0,4548.0,9.0,failure,yes
1426.0,95528.0,jul,Patrick Walton,61.0,,services,married,secondary,no,2800.0,yes,no,cellular,29.0,424.0,3.0,22.0,5.0,success,no
1427.0,94270.0,oct,Amanda Jordan,72.0,131-36-8862,admin.,married,tertiary,no,2211.0,no,no,cellular,13.0,177.0,4.0,227.0,2.0,success,no
1428.0,20600.0,mar,Angela Crane,27.0,837-72-9626,technician,single,secondary,yes,9170.0,no,no,cellular,3.0,112.0,4.0,313.0,9.0,failure,yes
1429.0,38767.0,jan,Melanie Perkins,33.0,861-13-0657,entrepreneur,single,secondary,yes,290295.0,no,no,unknown,17.0,5768.0,119.0,1812.0,2.0,failure,yes
1430.0,48043.0,sep,Tyler Matthews,59.0,,services,single,tertiary,no,7681.0,no,no,telephone,18.0,118.0,9.0,364.0,4.0,success,no
1431.0,52413.0,nov,David Collier,69.0,271-05-7377,blue-collar,,secondary,yes,7023.0,yes,no,telephone,9.0,424.0,3.0,405.0,,success,no
1432.0,57156.0,,Melissa Kennedy,46.0,654-19-9151,services,single,primary,yes,6022.0,yes,yes,cellular,16.0,111.0,3.0,,4.0,,no
1433.0,25628.0,,Tabitha Molina,55.0,111-49-3833,entrepreneur,married,primary,yes,8600.0,yes,yes,cellular,16.0,108.0,1.0,457.0,9.0,failure,yes
