ID,Customer_ID,Month,Name,Age,SSN,Job,Marital,Education,Default,Balance,Housing,Loan,Contact,Day,Duration,Campaign,Pdays,Previous,Poutcome,Loan_Approval
176.0,92614.0,feb,Karen Bowen,64.0,272-20-5510,,divorced,primary,no,7239.0,yes,no,unknown,,203.0,2.0,260.0,1.0,,no
177.0,77988.0,feb,Amanda Thomas,52.0,624-84-1297,admin.,married,secondary,no,18320.0,,no,,21.0,262.0,9.0,300.0,1.0,unknown,no
,37549.0,oct,Emily Cuevas,36.0,530-82-4295,services,married,,yes,-1510.0,no,no,cellular,26.0,149.0,1.0,139.0,1.0,unknown,yes
179.0,78717.0,jul,Ethan Luna,67.0,171-13-1032,entrepreneur,divorced,tertiary,no,15473.0,no,yes,unknown,2.0,114.0,9.0,310.0,9.0,unknown,yes
180.0,95739.0,jun,,25.0,280-11-6099,student,,unknown,no,1081.0,no,yes,unknown,2.0,491.0,,,0.0,failure,yes
181.0,89400.0,feb,Thomas Cook,30.0,686-18-2846,self-employed,divorced,unknown,yes,7329.0,no,yes,unknown,17.0,217.0,,447.0,0.0,success,no
,38681.0,jul,Daniel Velasquez,57.0,703-47-7859,admin.,married,tertiary,yes,10190.0,no,no,telephone,21.0,206.0,4.0,112.0,5.0,unknown,yes
183.0,53251.0,apr,Dr. Nicole Holloway,60.0,,entrepreneur,married,tertiary,no,2259.0,no,yes,,11.0,474.0,9.0,99.0,8.0,,yes
184.0,,,Tina Buchanan,,834-48-2317,services,,unknown,no,10123.0,yes,yes,cellular,1.0,97.0,2.0,76.0,5.0,,no
185.0,97898.0,aug,Jamie Rodriguez,35.0,838-84-6755,housemaid,married,secondary,yes,-823.0,no,yes,cellular,6.0,454.0,4.0,56.0,1.0,failure,
,32436.0,mar,Joshua Rivera,19.0,147-52-8887,self-employed,married,unknown,yes,,no,yes,telephone,,309.0,6.0,488.0,0.0,,no
,,jun,Wendy Tran,20.0,368-04-8141,student,single,primary,,7716.0,no,no,telephone,21.0,352.0,3.0,121.0,4.0,success,yes
188.0,89927.0,,Cynthia Yang,,,unknown,divorced,tertiary,no,12109.0,no,yes,unknown,2.0,90.0,7.0,194.0,,unknown,no
189.0,29208.0,aug,Thomas Lewis,34.0,247-65-2791,services,married,secondary,,,no,no,telephone,31.0,408.0,6.0,243.0,7.0,success,no
190.0,81013.0,,Mr. Paul Webb,47.0,801-59-9355,unknown,divorced,primary,no,15661.0,yes,no,cellular,23.0,404.0,5.0,341.0,4.0,failure,no
,28036.0,sep,Felicia Espinoza,19.0,545-60-3004,student,married,secondary,yes,10619.0,no,no,cellular,20.0,116.0,1.0,241.0,5.0,failure,no
192.0,62962.0,dec,,66.0,,student,divorced,unknown,no,18826.0,yes,yes,unknown,7.0,360.0,9.0,87.0,4.0,success,no
193.0,73916.0,oct,Fernando Hess,80.0,770-17-1571,admin.,married,secondary,no,16699.0,,no,telephone,7.0,318.0,,293.0,8.0,failure,no
194.0,98501.0,oct,Katie Butler,31.0,209-01-2189,housemaid,divorced,tertiary,yes,16303.0,no,no,cellular,28.0,462.0,7.0,164.0,3.0,unknown,
195.0,51947.0,may,Michelle Black,63.0,,student,,unknown,yes,16173.0,,yes,unknown,3.0,121.0,5.0,324.0,3.0,failure,yes
196.0,49757.0,jun,Toni Madden,87.0,406-08-9047,entrepreneur,married,unknown,no,14910.0,,yes,telephone,6.0,458.0,,354.0,5.0,unknown,yes
197.0,10696.0,,Deborah Gonzalez,,425-49-9257,unknown,,primary,yes,19512.0,yes,yes,unknown,25.0,74.0,9.0,,8.0,unknown,no
,91959.0,jun,Pamela Contreras,69.0,535-10-1059,student,single,,,-1202.0,no,,unknown,30.0,112.0,1.0,242.0,,unknown,yes
199.0,99901.0,apr,Shawn Watts,23.0,388-81-6957,blue-collar,,primary,yes,8413.0,yes,,telephone,25.0,188.0,7.0,438.0,5.0,success,yes
200.0,15224.0,may,Kelly Ortiz,42.0,072-68-6402,unemployed,divorced,,yes,14033.0,no,yes,,2.0,372.0,6.0,88.0,6.0,,no
201.0,12537.0,oct,Nicholas Clark,,231-57-0586,unknown,divorced,secondary,no,16403.0,no,no,unknown,,213.0,1.0,161.0,8.0,failure,
202.0,29326.0,oct,Eileen Payne,53.0,488-72-6605,housemaid,married,unknown,no,14629.0,yes,no,cellular,8.0,241.0,6.0,93.0,1.0,success,yes
203.0,89421.0,mar,,38.0,291-20-8993,entrepreneur,single,primary,yes,377.0,yes,yes,telephone,12.0,198.0,7.0,292.0,7.0,unknown,yes
204.0,63073.0,,Ryan Anderson,49.0,600-22-9671,blue-collar,divorced,secondary,no,7711.0,yes,yes,cellular,5.0,79.0,,140.0,6.0,success,yes
205.0,24368.0,,Maureen Rowe,84.0,894-91-5863,unemployed,divorced,primary,yes,12280.0,yes,yes,unknown,20.0,308.0,,153.0,4.0,success,yes
206.0,89849.0,,Evan Knight,48.0,137-39-6441,unknown,single,tertiary,no,7117.0,no,,unknown,27.0,438.0,3.0,265.0,1.0,success,no
207.0,50318.0,feb,,53.0,384-49-6918,technician,divorced,secondary,yes,-1293.0,yes,no,unknown,25.0,164.0,1.0,439.0,2.0,failure,no
208.0,,feb,Michael Burke,54.0,639-05-4075,unemployed,married,primary,no,,,,,3.0,151.0,6.0,461.0,5.0,,yes
209.0,58155.0,,Ronald Chaney,56.0,183-77-0447,management,single,,yes,2652.0,,yes,cellular,13.0,250.0,8.0,81.0,6.0,unknown,
210.0,79611.0,dec,,31.0,677-11-3780,student,divorced,,,18745.0,no,,cellular,28.0,173.0,1.0,218.0,8.0,failure,no
211.0,99067.0,,David Keller,35.0,185-89-8644,blue-collar,married,secondary,no,12326.0,yes,yes,unknown,10.0,206.0,9.0,459.0,8.0,failure,yes
212.0,84975.0,nov,Brian Mcmillan,71.0,384-29-8618,admin.,married,secondary,no,18017.0,no,,unknown,12.0,498.0,,274.0,0.0,success,no
213.0,29646.0,may,Joseph Arnold,30.0,628-64-8671,self-employed,divorced,,,13132.0,yes,yes,telephone,9.0,,6.0,221.0,2.0,,no
,25824.0,jan,Shelly Gordon,34.0,862-82-7021,retired,,,yes,13846.0,no,no,unknown,18.0,175.0,7.0,266.0,7.0,,yes
215.0,65804.0,jun,Joseph Brown,23.0,093-24-1193,unknown,divorced,tertiary,yes,18910.0,no,no,cellular,6.0,371.0,8.0,374.0,4.0,failure,
216.0,65760.0,oct,James Miller,63.0,731-20-4422,blue-collar,single,tertiary,no,1680.0,yes,yes,telephone,3.0,421.0,8.0,114.0,2.0,unknown,yes
217.0,65909.0,jun,Jacqueline Cunningham,83.0,095-05-1283,retired,married,secondary,,,no,no,cellular,25.0,178.0,,360.0,5.0,unknown,yes
218.0,70125.0,apr,Laura Lewis,20.0,097-06-5623,housemaid,single,tertiary,,16991.0,yes,no,cellular,22.0,,3.0,399.0,9.0,failure,yes
219.0,63977.0,oct,Alexandra Williams,76.0,557-99-4256,self-employed,divorced,unknown,no,,,no,unknown,10.0,288.0,7.0,498.0,6.0,success,yes
220.0,80392.0,jul,Meagan Perez,25.0,730-30-9770,admin.,divorced,unknown,yes,,no,yes,unknown,24.0,439.0,4.0,116.0,5.0,success,yes
221.0,54400.0,mar,Eric Mckenzie,67.0,,unemployed,married,primary,no,4667.0,no,no,,28.0,232.0,5.0,,0.0,unknown,yes
,82582.0,apr,,25.0,368-34-4711,entrepreneur,single,primary,yes,,yes,no,unknown,10.0,352.0,1.0,455.0,0.0,unknown,yes
223.0,73346.0,jan,Jeffery Walters,69.0,549-98-0068,,married,tertiary,no,,no,,unknown,22.0,82.0,7.0,289.0,2.0,success,yes
224.0,93190.0,feb,,,071-21-5925,blue-collar,married,primary,yes,6013.0,no,no,cellular,23.0,142.0,8.0,1.0,3.0,failure,yes
225.0,25860.0,may,Walter Gomez,64.0,315-97-4007,unknown,divorced,unknown,no,11476.0,yes,yes,telephone,18.0,191.0,6.0,309.0,2.0,,yes
226.0,35544.0,dec,Caitlyn Morales,61.0,667-34-2718,admin.,,secondary,no,8257.0,yes,yes,cellular,24.0,76.0,2.0,116.0,6.0,unknown,no
227.0,75703.0,aug,Traci Garcia,60.0,480-13-0384,admin.,divorced,tertiary,no,-428.0,no,yes,cellular,9.0,335.0,6.0,164.0,3.0,unknown,yes
228.0,37973.0,dec,Kelly Spencer,54.0,807-58-8093,management,divorced,primary,yes,207480.0,no,no,telephone,,5352.0,96.0,3705.0,8.0,failure,yes
,15803.0,apr,,57.0,181-08-4475,technician,divorced,,no,,no,yes,telephone,22.0,88.0,3.0,32.0,2.0,failure,yes
230.0,44029.0,nov,,62.0,661-86-3352,entrepreneur,single,,yes,,yes,yes,,23.0,476.0,9.0,155.0,5.0,unknown,yes
231.0,25106.0,,Donald Miller,46.0,104-63-3686,technician,married,tertiary,yes,14925.0,yes,no,unknown,,230.0,2.0,349.0,,success,
232.0,83770.0,nov,,39.0,256-91-3362,blue-collar,single,unknown,no,-13.0,yes,,unknown,17.0,,1.0,195.0,2.0,success,no
233.0,68728.0,sep,Tiffany Deleon,63.0,280-84-0880,retired,,unknown,,8854.0,no,no,unknown,17.0,51.0,4.0,68.0,7.0,failure,no
234.0,67599.0,mar,Veronica Martin,28.0,280-20-6990,student,married,secondary,no,-2829.0,,yes,cellular,21.0,280.0,3.0,97.0,2.0,unknown,no
235.0,15521.0,aug,Joseph Edwards,62.0,,admin.,divorced,primary,,7995.0,no,yes,cellular,5.0,475.0,4.0,171.0,4.0,failure,no
236.0,27340.0,dec,Taylor Gallegos,59.0,268-10-5030,technician,married,unknown,no,-1308.0,yes,,telephone,28.0,357.0,9.0,69.0,5.0,,no
,,dec,Ashley Phillips,48.0,081-66-8747,retired,married,secondary,no,,no,no,cellular,14.0,61.0,6.0,344.0,8.0,unknown,no
238.0,97099.0,nov,Teresa Roberson,,218-15-1080,retired,single,tertiary,yes,12633.0,no,no,telephone,7.0,207.0,,455.0,5.0,failure,yes
239.0,75386.0,jul,Jeanne Rogers,76.0,217-93-4319,technician,married,tertiary,no,,no,yes,unknown,21.0,308.0,1.0,203.0,6.0,success,yes
240.0,75360.0,jun,Karen Young,72.0,380-19-8014,management,divorced,tertiary,,9143.0,yes,yes,telephone,29.0,494.0,5.0,29.0,9.0,failure,no
241.0,78375.0,sep,Amanda Nelson,61.0,409-57-0295,housemaid,single,unknown,yes,12574.0,no,,telephone,15.0,241.0,7.0,88.0,0.0,failure,no
242.0,14619.0,jan,Rebecca Williams,64.0,650-17-6015,admin.,married,secondary,,7740.0,yes,no,unknown,3.0,490.0,2.0,457.0,,success,no
243.0,78839.0,jan,Tina Hall,24.0,174-07-7281,services,single,primary,,17300.0,no,,cellular,27.0,295.0,7.0,369.0,8.0,,yes
244.0,42462.0,oct,Sharon Maldonado,35.0,607-52-4471,unemployed,,unknown,yes,-2536.0,yes,yes,cellular,3.0,420.0,2.0,20.0,2.0,failure,no
245.0,63132.0,aug,Paul Graves,76.0,375-35-5586,technician,divorced,unknown,no,15624.0,yes,no,cellular,9.0,243.0,1.0,363.0,1.0,success,yes
246.0,17313.0,apr,Teresa Vasquez,43.0,004-36-1952,technician,divorced,primary,no,-445.0,yes,yes,unknown,25.0,329.0,9.0,167.0,6.0,success,yes
247.0,44996.0,sep,Christopher Rodriguez,81.0,811-68-2354,entrepreneur,married,secondary,,2955.0,yes,yes,cellular,2.0,349.0,4.0,343.0,4.0,success,yes
,52507.0,dec,Travis Stephens,19.0,774-68-5508,unknown,married,,no,4066.0,yes,yes,cellular,2.0,452.0,7.0,,9.0,unknown,
249.0,,mar,Donald Sullivan,45.0,365-61-4109,,single,secondary,no,10240.0,yes,yes,unknown,14.0,75.0,4.0,499.0,8.0,unknown,no
250.0,29777.0,may,Patrick Murphy,39.0,524-69-0690,management,single,,no,,yes,yes,cellular,25.0,405.0,3.0,476.0,0.0,success,yes
251.0,35997.0,sep,Samantha Meadows,57.0,048-94-6739,management,married,tertiary,no,16414.0,no,,cellular,30.0,238.0,7.0,67.0,8.0,success,yes
252.0,60169.0,jan,Christopher Cole,67.0,821-52-1727,student,single,primary,yes,5564.0,no,no,cellular,29.0,,5.0,97.0,2.0,unknown,no
253.0,85760.0,,Jessica Peterson,24.0,782-36-2513,student,married,unknown,,-90.0,,yes,unknown,,,8.0,15.0,0.0,unknown,
254.0,30531.0,sep,Christopher Bowen,20.0,335-70-9736,management,divorced,primary,no,38332.0,yes,no,cellular,20.0,4620.0,16.0,8056.0,7.0,unknown,no
255.0,78724.0,feb,Annette Cooper,50.0,088-21-5970,technician,single,unknown,yes,7202.0,yes,yes,telephone,3.0,313.0,1.0,126.0,4.0,unknown,yes
256.0,18614.0,aug,Charles Garcia,75.0,742-31-9382,technician,divorced,unknown,no,6802.0,no,yes,,13.0,357.0,1.0,475.0,1.0,unknown,yes
257.0,53034.0,apr,Angela Gibbs,26.0,241-33-2365,blue-collar,single,unknown,no,19259.0,no,yes,,7.0,377.0,,237.0,0.0,unknown,
258.0,,may,Kelly Pope,55.0,302-05-9601,unemployed,divorced,unknown,yes,129920.0,no,yes,telephone,14.0,4356.0,80.0,8208.0,,unknown,
259.0,14146.0,jan,Evan Mercado,77.0,465-70-8389,management,divorced,tertiary,no,99.0,yes,no,cellular,24.0,148.0,3.0,450.0,5.0,unknown,no
260.0,42878.0,aug,Michelle Hess,31.0,076-96-4368,management,married,secondary,no,10544.0,yes,yes,cellular,3.0,264.0,7.0,323.0,2.0,failure,no
261.0,75257.0,mar,Jamie Maldonado,67.0,445-32-2591,retired,divorced,tertiary,no,15146.0,no,,unknown,12.0,,5.0,186.0,7.0,failure,no
262.0,,aug,Brett Brown,36.0,813-23-0287,management,single,primary,yes,3668.0,yes,yes,cellular,,82.0,5.0,423.0,,success,no
263.0,64279.0,jul,Elizabeth Byrd,34.0,870-64-7942,blue-collar,divorced,unknown,no,9196.0,no,no,telephone,,344.0,4.0,440.0,4.0,unknown,yes
264.0,94166.0,dec,Tammy Johnson,,850-87-1909,unemployed,married,,yes,14399.0,yes,yes,telephone,24.0,108.0,8.0,420.0,0.0,failure,yes
265.0,67095.0,feb,Jacqueline White,28.0,106-22-1330,technician,single,,,8113.0,yes,no,telephone,10.0,394.0,9.0,488.0,9.0,unknown,yes
266.0,52690.0,,Jesus Robinson,55.0,825-42-4358,housemaid,single,unknown,no,16742.0,yes,yes,,16.0,351.0,4.0,112.0,8.0,failure,no
267.0,26139.0,jul,Mr. Robert Smith,34.0,105-04-3522,technician,married,,yes,-2512.0,yes,yes,telephone,11.0,203.0,4.0,255.0,,success,yes
268.0,50946.0,nov,Michael Stevenson,60.0,757-19-1920,services,single,tertiary,,16383.0,yes,no,,6.0,355.0,9.0,17.0,9.0,success,no
269.0,45268.0,mar,Danielle Smith,58.0,342-92-9933,entrepreneur,,primary,,3610.0,,yes,unknown,16.0,358.0,5.0,110.0,1.0,unknown,no
270.0,59306.0,sep,Jeremy Stanley,19.0,889-51-6590,blue-collar,divorced,unknown,no,4147.0,no,yes,unknown,3.0,59.0,8.0,492.0,1.0,failure,yes
271.0,64368.0,jan,Daisy Duran,62.0,353-13-8655,,married,tertiary,yes,-525.0,yes,no,telephone,15.0,213.0,9.0,113.0,8.0,,no
272.0,62885.0,,Raven Jacobson,51.0,411-94-1070,student,single,tertiary,yes,,no,no,telephone,13.0,177.0,3.0,331.0,4.0,success,yes
273.0,53578.0,may,William Clark,46.0,045-61-0303,student,married,unknown,yes,14584.0,,yes,,30.0,356.0,1.0,219.0,,success,no
274.0,16771.0,jan,Jessica Rice,80.0,544-82-3031,services,divorced,tertiary,yes,-1123.0,yes,no,unknown,,308.0,3.0,241.0,9.0,,yes
275.0,65514.0,mar,Shawn Cooke,84.0,013-22-3574,retired,single,tertiary,no,13455.0,,no,,18.0,347.0,,4.0,6.0,success,no
276.0,32162.0,apr,,68.0,602-78-0860,retired,divorced,primary,no,,,yes,unknown,11.0,311.0,,335.0,5.0,failure,no
277.0,52178.0,may,Lisa Lambert,55.0,,entrepreneur,single,primary,yes,18358.0,no,,telephone,,156.0,4.0,144.0,7.0,unknown,yes
278.0,11063.0,jul,Mario Reeves,30.0,888-02-0955,,single,tertiary,yes,-2113.0,no,yes,,20.0,267.0,,351.0,4.0,failure,yes
279.0,77841.0,aug,Edward Huff,23.0,399-43-1569,,married,tertiary,yes,,,no,cellular,4.0,155.0,1.0,120.0,8.0,unknown,yes
280.0,,mar,Colleen Bond,74.0,717-09-0698,entrepreneur,married,secondary,no,,,yes,cellular,4.0,388.0,7.0,199.0,7.0,success,yes
,72371.0,apr,Jack Floyd,81.0,532-67-5995,unemployed,married,unknown,yes,35952.0,no,no,cellular,12.0,5808.0,16.0,1596.0,5.0,unknown,yes
282.0,54204.0,apr,Steven Sweeney,61.0,374-78-7817,retired,married,tertiary,no,7691.0,no,no,telephone,17.0,231.0,1.0,258.0,,unknown,yes
283.0,95829.0,feb,Mary Smith,81.0,178-68-5015,entrepreneur,single,unknown,,-2066.0,yes,yes,cellular,5.0,166.0,8.0,145.0,1.0,unknown,no
284.0,43130.0,jun,Holly Diaz,,070-64-6243,management,divorced,,no,,no,,cellular,24.0,51.0,7.0,109.0,2.0,,no
285.0,71470.0,nov,Lee Wood,39.0,103-31-4386,unemployed,divorced,primary,no,3130.0,yes,no,unknown,21.0,,9.0,448.0,4.0,unknown,no
286.0,66739.0,feb,Jackson Murillo,70.0,226-13-0919,self-employed,married,tertiary,yes,226786.0,no,yes,unknown,15.0,3876.0,112.0,7847.0,5.0,,no
287.0,,oct,Michael Coleman,40.0,590-99-3584,self-employed,single,primary,yes,7364.0,,no,unknown,4.0,142.0,9.0,218.0,8.0,unknown,no
288.0,97080.0,aug,Erika Carter,72.0,350-90-6088,unknown,married,tertiary,no,4951.0,yes,no,cellular,31.0,332.0,6.0,57.0,1.0,unknown,no
289.0,10934.0,sep,Rebecca Gill,58.0,058-64-7304,technician,,unknown,no,9318.0,yes,yes,cellular,16.0,354.0,4.0,149.0,1.0,unknown,yes
290.0,98359.0,nov,Holly Arnold,,246-46-0717,admin.,married,tertiary,yes,2762.0,yes,yes,cellular,11.0,187.0,2.0,7.0,,failure,yes
291.0,34806.0,oct,Maria Booker,67.0,113-99-8690,services,single,secondary,no,15364.0,yes,,unknown,14.0,95.0,6.0,14.0,3.0,success,yes
292.0,84306.0,nov,Brittany Dunn,83.0,654-54-5624,unknown,single,tertiary,,17225.0,no,,cellular,23.0,280.0,5.0,208.0,1.0,success,no
293.0,84066.0,apr,David Wright,83.0,485-61-0994,entrepreneur,married,unknown,yes,8935.0,no,,unknown,30.0,128.0,8.0,138.0,5.0,failure,no
294.0,,sep,Penny Hogan,24.0,679-71-2992,housemaid,single,tertiary,no,9170.0,no,yes,unknown,23.0,248.0,1.0,334.0,9.0,unknown,yes
295.0,,aug,Ashley Dunn,,887-66-1817,entrepreneur,single,unknown,yes,-1357.0,no,no,telephone,3.0,194.0,,440.0,1.0,,
296.0,17182.0,nov,Charles Reyes,56.0,066-40-2350,entrepreneur,married,secondary,no,-54.0,no,yes,telephone,9.0,398.0,,427.0,4.0,success,yes
297.0,16931.0,may,Jason Wright,66.0,705-43-0174,entrepreneur,divorced,unknown,yes,19557.0,yes,no,unknown,26.0,,4.0,26.0,2.0,failure,no
298.0,18988.0,,Lisa Miranda,,256-33-0983,unemployed,single,,no,9206.0,yes,,telephone,21.0,,,235.0,0.0,,no
299.0,21852.0,apr,,,234-58-1223,self-employed,single,unknown,yes,8890.0,no,yes,,5.0,,4.0,30.0,3.0,success,yes
300.0,60524.0,apr,William Mclaughlin,21.0,206-06-5884,housemaid,married,secondary,no,-3120.0,yes,yes,unknown,27.0,266.0,9.0,67.0,0.0,,yes
301.0,69513.0,jun,Nicholas Smith,58.0,471-27-3241,technician,single,unknown,yes,394.0,no,no,telephone,26.0,399.0,6.0,369.0,0.0,unknown,yes
302.0,89263.0,jul,Jordan Nelson,28.0,760-20-4000,self-employed,single,tertiary,no,3924.0,no,,telephone,8.0,372.0,1.0,297.0,6.0,failure,yes
303.0,67217.0,jun,Lindsey Gonzales,24.0,758-66-5909,blue-collar,single,secondary,,7633.0,yes,yes,cellular,16.0,230.0,2.0,388.0,3.0,failure,no
304.0,10288.0,feb,Lori Sims,53.0,539-15-4011,blue-collar,divorced,primary,yes,12191.0,yes,yes,telephone,31.0,340.0,9.0,148.0,3.0,failure,yes
,64440.0,oct,Christopher Mcintyre,41.0,774-83-4852,admin.,,secondary,yes,12863.0,yes,yes,unknown,11.0,94.0,1.0,184.0,7.0,success,no
306.0,46584.0,feb,Megan Elliott,30.0,042-77-9344,admin.,married,,yes,-1244.0,no,no,cellular,8.0,225.0,7.0,144.0,1.0,failure,yes
307.0,,sep,David Carr,83.0,202-60-1256,blue-collar,married,primary,no,19200.0,no,no,telephone,16.0,146.0,3.0,273.0,7.0,success,yes
,22057.0,jan,,22.0,826-52-5871,admin.,,tertiary,yes,3656.0,yes,yes,unknown,14.0,179.0,4.0,343.0,,failure,no
309.0,46491.0,jan,Ronald Evans,35.0,851-47-6497,admin.,single,unknown,no,126546.0,yes,yes,,14.0,5796.0,128.0,,5.0,success,yes
310.0,22299.0,oct,Robert Clark,48.0,086-59-6577,technician,divorced,tertiary,no,19818.0,yes,yes,cellular,29.0,240.0,5.0,,2.0,unknown,no
311.0,16050.0,,Erin Weiss,42.0,297-29-7041,student,,secondary,yes,-2282.0,yes,yes,,28.0,57.0,8.0,376.0,6.0,success,yes
312.0,19819.0,may,Denise West,44.0,085-26-5139,,,unknown,yes,10541.0,yes,yes,cellular,25.0,376.0,,386.0,5.0,,no
313.0,38366.0,may,Andrew Ramos,55.0,002-89-5739,retired,single,secondary,yes,11689.0,yes,no,unknown,,,4.0,472.0,7.0,unknown,no
314.0,30280.0,feb,Julia Taylor,69.0,260-69-1426,admin.,divorced,tertiary,no,4594.0,yes,yes,cellular,,,1.0,215.0,9.0,unknown,no
315.0,98009.0,aug,Sierra Burton,64.0,820-82-2411,housemaid,single,primary,,11895.0,yes,no,telephone,4.0,251.0,1.0,215.0,3.0,success,no
316.0,63700.0,jun,Mrs. Gwendolyn Sexton,37.0,858-28-8501,entrepreneur,divorced,unknown,,2168.0,yes,,telephone,,232.0,9.0,299.0,,unknown,no
317.0,91394.0,apr,Kimberly Ray,30.0,029-80-1760,technician,divorced,unknown,,15290.0,no,no,telephone,1.0,139.0,6.0,349.0,3.0,,
318.0,86613.0,dec,Karen Black,87.0,690-47-2189,admin.,divorced,tertiary,yes,11164.0,yes,yes,unknown,,233.0,9.0,101.0,7.0,success,no
319.0,57766.0,dec,John Chandler,40.0,005-62-9765,blue-collar,,unknown,no,8802.0,yes,no,cellular,28.0,102.0,4.0,291.0,4.0,unknown,no
320.0,35113.0,oct,Tonya Steele,43.0,200-42-8567,self-employed,single,tertiary,no,-2853.0,no,yes,telephone,13.0,273.0,6.0,254.0,3.0,failure,yes
,22406.0,may,Patrick Contreras,47.0,054-17-5308,technician,,,yes,3918.0,yes,yes,unknown,26.0,246.0,1.0,135.0,0.0,failure,yes
322.0,91801.0,jul,Lisa Cooper,50.0,090-54-8167,,,secondary,yes,5043.0,,,telephone,5.0,322.0,7.0,294.0,8.0,failure,yes
323.0,36549.0,jan,Taylor Carpenter,72.0,636-68-4395,self-employed,divorced,secondary,no,6130.0,no,yes,cellular,4.0,182.0,4.0,195.0,0.0,success,yes
,27445.0,apr,James King,64.0,153-84-3740,retired,divorced,unknown,yes,-335.0,,yes,unknown,14.0,100.0,5.0,127.0,5.0,success,yes
325.0,85085.0,apr,Mark Larson,32.0,861-43-1945,retired,single,unknown,yes,893.0,no,yes,unknown,6.0,127.0,4.0,44.0,8.0,failure,no
326.0,88368.0,feb,Phillip Smith,27.0,777-21-5582,self-employed,single,secondary,no,2461.0,yes,yes,cellular,20.0,458.0,8.0,349.0,4.0,success,yes
327.0,73431.0,may,Connie Sims,26.0,617-99-6314,student,divorced,,no,8314.0,,no,unknown,31.0,65.0,1.0,332.0,2.0,unknown,no
328.0,,may,,20.0,008-15-6875,unemployed,divorced,tertiary,no,,yes,yes,unknown,,288.0,6.0,189.0,7.0,success,yes
329.0,72388.0,jul,Joshua Cardenas,49.0,609-66-0074,blue-collar,married,unknown,yes,5847.0,no,no,telephone,3.0,361.0,8.0,367.0,7.0,unknown,yes
330.0,24544.0,dec,,55.0,534-17-1752,housemaid,divorced,,yes,11016.0,no,no,telephone,31.0,311.0,1.0,379.0,2.0,unknown,no
331.0,53224.0,feb,Joseph Washington,53.0,549-53-5398,management,divorced,secondary,,11870.0,yes,no,cellular,10.0,,9.0,261.0,3.0,failure,no
332.0,76393.0,jul,Philip Freeman,31.0,866-14-2155,technician,single,tertiary,no,,yes,no,cellular,21.0,93.0,2.0,,7.0,unknown,no
333.0,91113.0,jan,Stacy Frye,75.0,047-69-1313,,married,secondary,no,196546.0,yes,,telephone,17.0,1464.0,64.0,6916.0,,success,yes
,83336.0,mar,,47.0,638-08-4901,unemployed,single,unknown,yes,,no,yes,unknown,20.0,459.0,3.0,186.0,2.0,,yes
335.0,71902.0,oct,Kendra Campbell,71.0,252-35-9813,housemaid,married,unknown,,13389.0,,no,cellular,18.0,461.0,8.0,321.0,5.0,unknown,no
336.0,71459.0,jun,Zachary Bowman,73.0,243-35-1824,self-employed,married,secondary,no,1112.0,yes,yes,unknown,10.0,192.0,6.0,467.0,5.0,,no
,79098.0,mar,Morgan Williams,78.0,001-82-6265,blue-collar,single,tertiary,yes,,no,,cellular,8.0,297.0,3.0,,,failure,no
338.0,,jan,Emily Harris,71.0,374-31-0206,management,married,primary,yes,,no,no,telephone,1.0,215.0,2.0,105.0,,unknown,no
339.0,,,,81.0,,student,married,primary,yes,14574.0,no,no,cellular,15.0,131.0,1.0,221.0,,success,no
340.0,42464.0,jul,,40.0,653-99-0618,,married,secondary,yes,3902.0,,yes,cellular,,98.0,6.0,58.0,,success,no
341.0,42331.0,jun,Kevin Woods III,54.0,127-63-3139,admin.,married,tertiary,no,4483.0,no,yes,telephone,17.0,408.0,7.0,257.0,,unknown,yes
342.0,70703.0,sep,Daniel Morris,54.0,763-68-3354,student,divorced,tertiary,no,18308.0,,yes,unknown,2.0,71.0,7.0,340.0,3.0,failure,yes
343.0,62114.0,jul,Terri Gilbert,74.0,337-66-5490,,married,,yes,-1635.0,yes,yes,cellular,8.0,493.0,7.0,272.0,7.0,,no
344.0,65229.0,jan,Charles Brown,,608-55-4793,,married,tertiary,,13349.0,no,yes,telephone,20.0,55.0,2.0,325.0,4.0,success,yes
345.0,19149.0,sep,Madeline Mcintosh,52.0,241-26-5717,unemployed,divorced,secondary,yes,11897.0,no,no,cellular,28.0,251.0,2.0,408.0,7.0,failure,no
346.0,99103.0,apr,Ruth Hart,50.0,215-10-9414,entrepreneur,single,tertiary,yes,18722.0,yes,no,cellular,,183.0,3.0,185.0,9.0,unknown,
347.0,,aug,,87.0,743-94-1364,entrepreneur,single,unknown,yes,1865.0,no,yes,cellular,10.0,77.0,1.0,163.0,1.0,success,yes
348.0,53707.0,feb,Austin Weber,70.0,362-55-9938,retired,divorced,secondary,no,16502.0,yes,yes,,1.0,,8.0,12.0,1.0,success,yes
349.0,67923.0,oct,Pamela Walker,61.0,179-14-7212,unknown,married,primary,no,452.0,yes,no,telephone,29.0,392.0,,449.0,5.0,,yes
350.0,41566.0,jun,Vanessa Wagner,49.0,878-37-8941,blue-collar,divorced,,no,,no,no,cellular,,87.0,9.0,22.0,,failure,yes
351.0,73112.0,may,Kelly Williams,19.0,059-36-4622,admin.,married,unknown,yes,4356.0,no,yes,unknown,24.0,190.0,3.0,387.0,5.0,failure,
352.0,38613.0,jan,Ashley Miller,61.0,066-35-9284,entrepreneur,divorced,secondary,no,9733.0,yes,yes,unknown,9.0,66.0,7.0,100.0,7.0,unknown,no
